A2C_Box2D(
  (net): Sequential(
    (0): Linear(in_features=8, out_features=128, bias=True)
    (1): ReLU()
  )
  (policy): Sequential(
    (0): Linear(in_features=128, out_features=128, bias=True)
    (1): ReLU()
    (2): Linear(in_features=128, out_features=4, bias=True)
  )
  (value): Sequential(
    (0): Linear(in_features=128, out_features=128, bias=True)
    (1): ReLU()
    (2): Linear(in_features=128, out_features=1, bias=True)
  )
)
21037: done 201 games, mean reward -193.386, speed 2248.05 f/s
21080: done 202 games, mean reward -194.111, speed 1998.37 f/s
21131: done 203 games, mean reward -193.718, speed 1733.51 f/s
21143: done 204 games, mean reward -194.920, speed 2441.62 f/s
21207: done 205 games, mean reward -195.389, speed 2100.20 f/s
21275: done 206 games, mean reward -198.389, speed 1717.63 f/s
21335: done 207 games, mean reward -198.176, speed 2379.09 f/s
21349: done 208 games, mean reward -199.260, speed 2438.45 f/s
21362: done 209 games, mean reward -201.113, speed 1322.45 f/s
21466: done 210 games, mean reward -200.639, speed 2013.18 f/s
21472: done 211 games, mean reward -204.335, speed 2266.78 f/s
21497: done 212 games, mean reward -203.895, speed 1330.06 f/s
21725: done 213 games, mean reward -205.240, speed 2366.85 f/s
21832: done 214 games, mean reward -209.451, speed 2084.75 f/s
21923: done 215 games, mean reward -209.037, speed 2146.59 f/s
22502: done 216 games, mean reward -208.206, speed 2729.25 f/s
22523: done 217 games, mean reward -205.958, speed 2768.69 f/s
22747: done 218 games, mean reward -204.030, speed 2360.77 f/s
22950: done 219 games, mean reward -203.071, speed 2396.64 f/s
22975: done 220 games, mean reward -202.972, speed 2750.65 f/s
23148: done 221 games, mean reward -203.420, speed 2080.57 f/s
23158: done 222 games, mean reward -202.521, speed 2439.68 f/s
23227: done 223 games, mean reward -204.021, speed 1883.61 f/s
23432: done 224 games, mean reward -203.089, speed 2332.12 f/s
23488: done 225 games, mean reward -201.199, speed 2090.92 f/s
23594: done 226 games, mean reward -199.781, speed 1818.15 f/s
23816: done 227 games, mean reward -197.502, speed 2393.76 f/s
23825: done 228 games, mean reward -197.732, speed 2033.00 f/s
23925: done 229 games, mean reward -198.072, speed 2219.71 f/s
24052: done 230 games, mean reward -197.670, speed 2080.46 f/s
24128: done 231 games, mean reward -197.839, speed 2068.95 f/s
24135: done 232 games, mean reward -196.422, speed 1699.28 f/s
24467: done 233 games, mean reward -195.142, speed 2194.25 f/s
24475: done 234 games, mean reward -195.593, speed 1096.26 f/s
24627: done 235 games, mean reward -195.195, speed 2498.73 f/s
24760: done 236 games, mean reward -193.326, speed 2278.58 f/s
24797: done 237 games, mean reward -195.131, speed 2072.95 f/s
24819: done 238 games, mean reward -193.033, speed 2150.37 f/s
24863: done 239 games, mean reward -192.223, speed 1492.70 f/s
24890: done 240 games, mean reward -190.553, speed 2311.15 f/s
24936: done 241 games, mean reward -191.094, speed 1930.71 f/s
24996: done 242 games, mean reward -194.370, speed 1674.19 f/s
25031: done 243 games, mean reward -192.949, speed 1518.62 f/s
25062: done 244 games, mean reward -193.138, speed 1944.28 f/s
25195: done 245 games, mean reward -195.566, speed 2261.03 f/s
25423: done 246 games, mean reward -195.233, speed 2487.51 f/s
25732: done 247 games, mean reward -198.937, speed 2130.80 f/s
25820: done 248 games, mean reward -199.219, speed 2697.28 f/s
25830: done 249 games, mean reward -200.505, speed 1677.18 f/s
25859: done 250 games, mean reward -202.414, speed 1277.68 f/s
25889: done 251 games, mean reward -204.378, speed 1817.21 f/s
26000: done 252 games, mean reward -206.342, speed 2165.76 f/s
26060: done 253 games, mean reward -206.634, speed 2349.25 f/s
26170: done 254 games, mean reward -204.837, speed 1811.28 f/s
26211: done 255 games, mean reward -207.166, speed 2804.36 f/s
